step,reward
282706,134.0
282800,94.0
283162,362.0
283269,107.0
283347,78.0
283422,75.0
283519,97.0
283688,169.0
283850,162.0
283994,144.0
284147,153.0
284263,116.0
284362,99.0
284529,167.0
284673,144.0
284883,210.0
285383,500.0
285883,500.0
286256,373.0
286574,318.0
286801,227.0
287025,224.0
287217,192.0
287437,220.0
287630,193.0
287840,210.0
288006,166.0
288225,219.0
288427,202.0
288607,180.0
288730,123.0
288798,68.0
288850,52.0
288922,72.0
289015,93.0
289143,128.0
289291,148.0
289519,228.0
290019,500.0
290455,436.0
290881,426.0
291145,264.0
291394,249.0
291495,101.0
291668,173.0
291822,154.0
292094,272.0
292340,246.0
292512,172.0
292659,147.0
292939,280.0
293100,161.0
293274,174.0
293584,310.0
293816,232.0
293974,158.0
294244,270.0
294410,166.0
294702,292.0
295010,308.0
295371,361.0
295682,311.0
296084,402.0
296475,391.0
296805,330.0
297132,327.0
297513,381.0
298013,500.0
298513,500.0
299013,500.0
299088,75.0
299124,36.0
299155,31.0
299208,53.0
299237,29.0
299246,9.0
299254,8.0
299263,9.0
299271,8.0
299280,9.0
299377,97.0
299490,113.0
299573,83.0
299700,127.0
299902,202.0
300112,210.0
300438,326.0
300913,475.0
301052,139.0
301077,25.0
301232,155.0
301732,500.0
301892,160.0
302105,213.0
302492,387.0
302992,500.0
303492,500.0
303992,500.0
304492,500.0
304831,339.0
305175,344.0
305478,303.0
305770,292.0
306085,315.0
306585,500.0
306851,266.0
306972,121.0
307043,71.0
307349,306.0
307492,143.0
307553,61.0
307676,123.0
307738,62.0
307786,48.0
307884,98.0
307927,43.0
307962,35.0
308195,233.0
308386,191.0
308572,186.0
308771,199.0
308939,168.0
309114,175.0
309257,143.0
309404,147.0
309546,142.0
309682,136.0
309811,129.0
309947,136.0
310080,133.0
310231,151.0
310358,127.0
310518,160.0
310666,148.0
310809,143.0
310963,154.0
311118,155.0
311279,161.0
311469,190.0
311650,181.0
311809,159.0
312073,264.0
312344,271.0
312478,134.0
312492,14.0
312503,11.0
312513,10.0
312522,9.0
312531,9.0
312540,9.0
312551,11.0
312561,10.0
312571,10.0
312585,14.0
312628,43.0
312718,90.0
312735,17.0
312758,23.0
312777,19.0
312798,21.0
312823,25.0
312853,30.0
312875,22.0
312898,23.0
312925,27.0
312958,33.0
312990,32.0
313016,26.0
313042,26.0
313078,36.0
313111,33.0
313150,39.0
313267,117.0
313420,153.0
313756,336.0
314256,500.0
314456,200.0
314712,256.0
314971,259.0
315471,500.0
315971,500.0
316471,500.0
316971,500.0
317448,477.0
317948,500.0
318448,500.0
318927,479.0
319305,378.0
319723,418.0
320045,322.0
320367,322.0
320685,318.0
320975,290.0
321256,281.0
321506,250.0
321757,251.0
321999,242.0
322261,262.0
322503,242.0
322766,263.0
322969,203.0
323166,197.0
323365,199.0
323569,204.0
323800,231.0
324046,246.0
324455,409.0
324571,116.0
324628,57.0
324649,21.0
324664,15.0
324674,10.0
324721,47.0
324909,188.0
325193,284.0
325693,500.0
325838,145.0
326069,231.0
326304,235.0
326490,186.0
326720,230.0
326917,197.0
327126,209.0
327336,210.0
327538,202.0
327764,226.0
328190,426.0
328690,500.0
328919,229.0
329121,202.0
329335,214.0
329549,214.0
329784,235.0
329973,189.0
330175,202.0
330411,236.0
330637,226.0
331044,407.0
331247,203.0
331426,179.0
331626,200.0
331800,174.0
331989,189.0
332201,212.0
332400,199.0
332639,239.0
332842,203.0
333037,195.0
333245,208.0
333475,230.0
333655,180.0
333843,188.0
334072,229.0
334315,243.0
334492,177.0
334674,182.0
334897,223.0
335126,229.0
335344,218.0
335572,228.0
335796,224.0
336025,229.0
336238,213.0
336463,225.0
336664,201.0
336674,10.0
336869,195.0
336994,125.0
337149,155.0
337302,153.0
337456,154.0
337593,137.0
337725,132.0
337858,133.0
338004,146.0
338133,129.0
338266,133.0
338393,127.0
338524,131.0
338666,142.0
338816,150.0
338968,152.0
339359,391.0
339418,59.0
339432,14.0
339447,15.0
339458,11.0
339499,41.0
339518,19.0
339565,47.0
339607,42.0
339671,64.0
339735,64.0
339950,215.0
340450,500.0
340950,500.0
341404,454.0
341904,500.0
342286,382.0
342638,352.0
342870,232.0
343251,381.0
343751,500.0
344251,500.0
344522,271.0
344811,289.0
345108,297.0
345404,296.0
345612,208.0
345875,263.0
346127,252.0
346342,215.0
346464,122.0
346678,214.0
346793,115.0
347043,250.0
347250,207.0
347427,177.0
347607,180.0
347880,273.0
347959,79.0
348055,96.0
348199,144.0
348287,88.0
348323,36.0
348565,242.0
349065,500.0
349565,500.0
350042,477.0
350381,339.0
350686,305.0
350891,205.0
351098,207.0
351369,271.0
351654,285.0
351998,344.0
352434,436.0
352782,348.0
353282,500.0
353782,500.0
354282,500.0
354782,500.0
355282,500.0
355758,476.0
355788,30.0
355807,19.0
356009,202.0
356509,500.0
357009,500.0
357509,500.0
357665,156.0
357678,13.0
357690,12.0
357700,10.0
358119,419.0
358619,500.0
358979,360.0
359380,401.0
359786,406.0
360196,410.0
360696,500.0
361190,494.0
361286,96.0
361546,260.0
361751,205.0
361893,142.0
362150,257.0
362275,125.0
362432,157.0
362667,235.0
363167,500.0
363517,350.0
363672,155.0
363760,88.0
364084,324.0
364215,131.0
364552,337.0
364921,369.0
365062,141.0
365117,55.0
365128,11.0
365140,12.0
365158,18.0
365435,277.0
365935,500.0
366396,461.0
366896,500.0
367144,248.0
367268,124.0
367768,500.0
368268,500.0
368768,500.0
369092,324.0
369592,500.0
370092,500.0
370592,500.0
371092,500.0
371592,500.0
372092,500.0
372592,500.0
373092,500.0
373464,372.0
373964,500.0
374245,281.0
374286,41.0
374333,47.0
374370,37.0
374402,32.0
374438,36.0
374491,53.0
374534,43.0
374567,33.0
374599,32.0
374632,33.0
374672,40.0
374760,88.0
375260,500.0
375480,220.0
375575,95.0
375682,107.0
375759,77.0
375849,90.0
375958,109.0
376458,500.0
376958,500.0
377458,500.0
377958,500.0
378458,500.0
378958,500.0
379121,163.0
379567,446.0
379739,172.0
379866,127.0
379963,97.0
